"Business Object","Workday ID"
"Share Assignment","0b2f9e4ed2e810001e361ae652024939"
"Data Communication","6c244311d5371000215fcce395076af2"
"Job Classification Mapping Group","803751c9ea6010000ad586be50424539"
"Worker Contact Connection","c6f843c446b710001717e84ff3760543"
"Alternate Item Identifiable","70085e551e71100008fdf4a5c47f0046"
"Award Audit","76178826638410000e69d3dbff656a41"
"Award Auditable","76178826638410000f623ee8511c6a55"
"Consolidated Invoice Printing Run Group","7064fe68ab8010000bd6005868ee005a"
"Consolidated Invoice Printing Run","7064fe68ab80100017ef250636d80292"
"PulsePoint Incident Call Type Category","bd94a4eb90f1100030865b9d6b7b0124"
"Date And Time Unit","fa577b40ef0e100015618db692637471"
"Award Audit Error","196661adafc310001c16d60451e507f9"
"Commission Adjustment","dee8129114c510001493304bc90564ae"
"Group Communication (Abstract)","b50259c8beb910001f904b1276fb1b32"
"Group Communication","08e2f8e99ec8100016acd804e0aa0058"
"Customer Business Connection","2191acd76fc9100015fa122bcdd901f5"
"Percent Complete Line","2b33cb6b1bd310001b837b9b84de0266"
"Global Address","fc20093aba011000198af56f422207e5"
"Benchmark Definition","ccdcbc4ce444100082ea37b379da003f"
"External Student Record","f24a213c9474100017e85c8dfc709ac2"
"Payroll Register SubTotal Type","1423275902351000197b47a7d597009a"
"Faceted Search Range (All)","85ab75cdf6a310001636640198470062"
"Job Application Template","6abab771eebc100012f9dcf23d275ff0"
"Phone Interface","f15bc739024110002b798bffe9e7650a"
"Email Interface","e1955c4b3e881000335953d406eb4130"
"Advanced Ship Notice BI Data","20ca43f3c0f710000bf8a4b114135dd7"
"Abstract Accounting Adjustable","df06c93fc4a910001824b824c9280098"
"Reporting Recon Item","7923ef9273b51000117518f0c01f0182"
"Recon Item Transaction Status","6d19a786d5611000078b39cbf6b200b6"
"Web Address Interface","9aa5930d0c9e10003b99377e05ff6543"
"Prism Data Acquisition Runtime","691181ab00c010000ce1d7c1f4c400b4"
"Notice Period Event","5ada91b0c92e1000045595b023da00dd"
"Academic Plan Template","c1054aff817c10000b2d8d3c42209fef"
"Retro Entry Details","bd514428f3c510000865a58b6790144e"
"Web Service Operation Connector (Metadata)","928caf05b64d100006e2ad0647fd5e19"
"Deferred Cost Abstract","8772f3b70f1710003577299ccc694144"
"Previous Worker Question","fb106f42eabe10000c428e5eff560092"
"Previous Worker Question Field","fb106f42eabe10000e69187b6bd600a7"
"Staged Candidate Data","e3dd14986ef71000060145a5e3c7006d"
"Revenue Backout Installment","01e498127acc100020b57563e8a70139"
"Contact Interface","f91465ea3efc1000150025363bbd00eb"
"Enrollment Unit Limit Rule","988eb3cbda4e100018f94608471403bd"
"RFQ Options for External Supplier Site","ca64cad576c210000a0cfb9fe523022f"
"Deferred Cost Schedule","e110ea77f2be10001fb81f18ae9e0049"
"Candidate Pool","383def7ce2f41000050f2361192301b2"
"Candidate Pool","53413efdacc410000e2da7eb6be300e8"
"Vote Record","fd7e319c5be71000195eddd5cc4e005c"
"SYMAN National Park","9bc3aac217181000147c1951b5ce4d81"
"Alternate Customer Contract","76999be2485710000ce97cbb979a01cc"
"Bank Fee Statement","ff0faa088ff5100007ace859e0935cad"
"Statutory Holiday Configuration","feed57ffa9dc10000609307eed9f4d52"
"Payroll Time Preceding Type","ffb39456686a10000bf8d273f56a01ce"
"Item Tag","606d0e0d5a2d10000e1b5eeaa0d0018a"
"Compensation Review Award Pool Holdback and Reserve Drilldown Derived","db721cc3b4d9100013570236ac3f34d3"
"Compensation Review Award Pool and Spend Drilldown Derived","db721cc3b4d9100017742eba21a73549"
"Student Deposit","67729fe8bfb3100008de455598800479"
"Disbursement Proration Rule","8cfda950ba1710000abad04dce5a012e"
"Custom Object Type","4cc336db281310001d41e80f8fe00c87"
"Media Data","960e2651ac7a10000c4f3a56c8b52e47"
"Packaging Strategy","d0cec08a6d1010000b99e7dc95016e35"
"Merit Packaging Strategy Line","d0cec08a6d1010000c13992223f86e3d"
"Need Packaging Strategy Line","d0cec08a6d1010000c4506ea27746e44"
"Merit Packaging Strategy","d0cec08a6d1010000c90ffef53c96e4d"
"Need Packaging Strategy","d0cec08a6d1010000c9ff87abdac6e50"
"BI Test Carrier","5fffa7d3d0f010001a611749c9530249"
"Multi Factor Authentication Type","c6742e603e0610000a80581af9870052"
"Analytics Data Source Base","d1b7b89639de100014cc8e7099313828"
"Eligibility Rule Type","b83c2b7e8d47100069faba44be550688"
"Customer Summary Change","2829c00f5e3d1000234f74b0250301b9"
"Benchmark Value","c019988ae80d100027561f71496d1769"
"Background Conversion Task Metrics","76e798221b41100012b231034027005d"
"Crowdsourceable Skill Summary","2a7199d8ca7d1000199e80b3d119020c"
"Engagement Action Item Assignment Event","2bfa51a4518f100006d1d93c939202fe"
"Adoption Item","29a73dae8e791000329e1e5cb345706e"
"Adoption Item Type (All)","51a631689aff10000a3e9a1d989a0146"
"Adoption Item Urgency (All)","51a631689aff10000a5773c85880014a"
"Adoption Item Work Effort (All)","51a631689aff10000a70e78c0fe20150"
"Adoption Item Priority (All)","51a631689aff10000a7769c18b400153"
"Adoption Item Status (All)","51a631689aff10000a7ba209a3800156"
"Adoption Item Value (All)","51a631689aff10000a9330a65be90159"
"Adoption Item Business Risk (All)","51a631689aff10005ab82e79b82a03fb"
"Manage Membership Event Embedded BI data","5c1a40ba088d10001d9f0163782500ba"
"Student Work-Study Allocation","2899abfcd19c1000173cffbc0c4c0388"
"OPEID","be4b6a76e52810001c085eb6616486f5"
"OPEID Branch","be4b6a76e52810001cf9f55218418717"
"Talent Statement Event","dae8559061ae100010c636d3c0b00119"
"Gift Responsible Organization","49cc424639a81000061c4976abc33c87"
"Customer Summary Change","0eba0260b0fa10000c4de3e43f68010d"
"Multi Period Allocation","7f67721dbdba100014d12c13ef833a93"
"Blood Type","f7d5aaa49c311000072a1d9a32ff3e83"
"Signer","6145a38ffe7b10000e89b6ad412e4e41"
"Bank Statement (All)","57c9b52b3d8110000cf8fa27150b3c67"
"Ledger Period Status Activity","07229ea3310a100012622bb184b501dd"
"Return of Title IV Worksheet","933f714325e610000e0f14c6e16572b8"
"Bank Account Signatories Event","242c9b2ab6ed10000e328db07e5600e8"
"External Bank Account Request","d4aac3d7372210001cc34c4e1e6a237b"
"Burrito Order Wats","6b93b6144d61100010a789f598e200a2"
"Taco Suppliers Abstract Wats","6b93b6144d61100018a55a1009960102"
"Connect Record","9444d5e2067710000ee6eed4161e01f0"
"External Cash Activity","a434a2233a6210000893b973461101b8"
"Cash Activity Category","a986f27524b0100010245d69de0f30fd"
"Counterparty","a986f27524b01000176aad2b45933172"
"Media Bulk Load Process","f9766b5fc933100017380950acbc3fb4"
"Project Create Event","db7c4b94301f1000064e4b74e0744e1e"
"Print Run Type","17ac24dbca00100020b16224b5f531c6"
"Request Type","460abd7b784010000a910dabfae20040"
"User Activity Logging","908ce1d299ee10000d617d497f05008a"
"Invalid Registration Reason","05344d618ba910000a12e1a41ec565d9"
"Company Override Settings","5b9dc9a2395410000c7a83ccaaf30196"
"Interview Session Enabled","051bacad5283100011925c0c943d37fe"
"Schedule Snapshot","f0c62eddcaa2100014a5acab840601a5"
"Interview Session Staged","f0c62eddcaa21000207d47f2195c0307"
"Student Employment","01edc5e89267100047b573c059d2033f"
"Federal School Code Rule Set","faeea5b6144c10001ab03d2dfb8b6607"
"Bank Account Transfer (All)","f2abd5c3cc2810000aee92c915220181"
"Form I-9 Internal Audit Conclusion","d191bbc3d6c610000c153689b8670079"
"Form I-9 Internal Audit Reason","d191bbc3d6c610000cecad3bdcbf0081"
"Plan Workbook","f3dec6fe0c511000769234b6f69006ee"
"Plan Workbook","0fa1ba36508b10000e9b297a295050d0"
"Goods Delivery Group","3949246ada7310000f42e167b3fa033f"
"Student Recruiting Event Send To","7487c6c5aa4310000c12ff2f8042002c"
"Student Educational Attendance Source","7487c6c5aa4310000c1d1ccf63b6002e"
"Student Academic Standing","7487c6c5aa4310000ca3b59d6fb00030"
"Optional Practical Training Status","7487c6c5aa4310000ca756046dc10032"
"Restricted Requirement Group List","7487c6c5aa4310000caa398ff1260034"
"Engagement Action Item Classification","7487c6c5aa4310000cb691bc3cb40037"
"Student Hold (Workday Delivered)","7487c6c5aa4310000cb9ece7f1a90039"
"Student Hold Reason (All)","7487c6c5aa4310000cbcc7f9ba24003b"
"Requirement Completion Status","7487c6c5aa4310000cc2890c8c56003d"
"External Student Data Load","7487c6c5aa4310000cc75f7e7f50003f"
"Sexual Orientation","7487c6c5aa4310000ccaa54f37030041"
"Gender Identity","7487c6c5aa4310000ccd3fb4e8010043"
"Pronoun","7487c6c5aa4310000ccfd59a87e40045"
"Message Type","7487c6c5aa4310000cd276959cac0047"
"Source Type","5d92f1a5defa10000fac46bde9f311f1"
"Bank Account Transfer for Settlement","79a967074d901000215a762290750052"
"Ticket Details","bee3c1693f4f10001ac986afb40f000f"
"Panda Xpress Run","13d5eb0bb05c10000dbd1ef2ac6d6591"
"Request","1c4a794d133310001c051f840de5022d"
"Bank Fee Statement Line","750214f9e1091000079cfd272c4d30fa"
"Bank Fee Service Code","e4dcd1a45fdd100009834e17ba5e11d3"
"Bank Fee Pricing Type","e4dcd1a45fdd1000099ddf957ede11d6"
"Custom Field","c85b41ee8528100008b6427aa3ed0015"
"Custom Field Validation","c85b41ee852810000fc7b56ea3cb001f"
"Prompt Identifier","4ffbd31d8676100008181ff4bc580013"
"Probation Period Target","f6a2501e6ebb1000073935b3ffbc0019"
"Date And Time Adjustment","e760786dc5ac100014f52226ab7511d6"
"Student Residency Record","a907e2e0c7f5100010df794b5b2a0016"
"Trip Leg Details","a9f0e635e8a4100007840c03748e000a"
"Bank Fee Statement Line Variance","a63208f35bbb100007af5e478216000a"
"Coordinated Time Off Type","859f809211e41000096d9f03e3e6001d"
"Ticket Routing Type","65b2d6332c321000087a738b477d0011"
"Employee Job Profile Transition","16abd964fbe810000cdfd51e44c10007"
"Signatory Details","e407840d743910000e77e5d6651611ca"
"Authority Type","e407840d7439100020a7f487879111e5"
"Signature Method","e407840d7439100020b1099417b511e7"
"Signatory Details Snapshot","ef240e40d36310003007d912eaf10037"
"Calendar Entry Representation","4e74b4c054a0100008e144c0f503000a"
"Learning Unit Type","0a4ea48c1968100022491cbe046c0084"
"EEO-1 Report Payband","d496162888b610000e52dd1aa38411da"
"Stop Item","e4c8e345d3bb10000ca7d5cdd23211d4"
"Local Person Name","cbdf5a74593810000a9b47e81cc70011"
"Project Resource Plan Detail Abstract","6d2dfe87a9ec10000e7185ff982711d3"
"Project Resource Plan Line Event","6d2dfe87a9ec10001d0d7bfe2f271206"
"Funding Source Priority","5c80c4376558100008eb85b621fb3106"
"Funding Source Priority Section","b38647e7ce5b10000d01bb49b47211d4"
"Evaluation Date","b38647e7ce5b10000dab7baef56d11d8"
"Bank Fee Tier Pricing Level","0415b8509644100032eade96c6870077"
"Intent (All)","069d3b6d9164100012c139dfb2d7006c"
"Intent Entity (All)","069d3b6d9164100012e2cc0591b60077"
"Text Reply (All)","069d3b6d916410001b1ce10ee33400ca"
"Button Reply (All)","069d3b6d916410001b37d4b7afc400d0"
"Card Reply (All)","069d3b6d916410001b64ff7ac8ea00da"
"Dialog (All)","069d3b6d916410001bfe449b89a300e8"
"Entity","069d3b6d916410002c7f25b513cb018f"
"Utterance (All)","e693c549443e10000d0e4b99d27f0048"
"Entity Annotation (All)","e693c549443e100013c218142bb1009f"
"ISIR Transaction Status Data Load","0f5b31ad900810001d97c6e3ecce128f"
"Student Aggregate Award Data Load","0f5b31ad900810001d9b911eb6f11291"
"Student Historical Charge Data Load","0f5b31ad900810001d9e7ed4d75b1293"
"Student Is Selected For Verification","0f5b31ad900810001da1af57bc2d1295"
"Verification Selection Change Flag","0f5b31ad900810001da42509c16f1297"
"Serial Number","f4c9d0486545100015a9873b2c2d11ee"
"Payroll Event Category","5d308bb8d17b100014fc6e681b0616c3"
"Payroll Event Type","b2266ee21d97100005bc01536744001e"
"Medicare Reason","8ca0dd52cbaa10003791b65ca8a60043"
"Feedback Given Anytime","1c04fb77a0d110000fc4df285873003a"
"Financial Aid Action Item Assignment Purpose","0da938bdf76510001a673d3f154a000d"
"Compensation Review Event Award Type Configuration","aeda2aece48d10000def7385e23c11d7"
"Manufacturer","6fdbcd8ef98e100013f6b14ea8a00055"
"Signable","2f2d26e130a110005029b023f161005a"
"Account Certification","34b1e2174b331000675f97aef2d003a6"
"Account Certification Event","34b1e2174b33100069d777a1311e03e5"
"Mass Position Swap Event","acb01065c7bf10000c605433413a0016"
"Supplier Classification","ecd5a1d73c3110001bd39eaf17660019"
"Supplier Classification Field","ecd5a1d73c3110001de43de74ecb0025"
"Supplier Classification Type","2feb67521e9710001562c965b2c20035"
"Supplier Classification Field Choices","2feb67521e9710001a7c555fe3bb004e"
"External Refresh Token","11b36338990310000d8dcd79ea02005c"
"NSF Code Allocation","7b965517a5fa10001e9f318ce5bc003a"
"Attendance Status","40e236f9a16310000ba172c947e90040"
"Request Object","4665460f3671100005ddd4b35b4b000d"
"Serial Control Method","4f04721325f31000093ab5fc4d680027"
"Charge Adjustment Schedule for Academic Period","808ac9d15b1110001260038b8f8f1892"
"Charge Adjustment Schedule Line","808ac9d15b111000167a8a3710e118fb"
"Charge Adjustment Schedule Anchor","808ac9d15b1110001f9e8ffab9f119b1"
"Sales Item Price List","b8837a9f49ce10000f564c50513c0016"
"Sales Item Unit Price Rule","b8837a9f49ce100021ace05dc430004f"
"Sales Item Price Rule","b8837a9f49ce1000225df6f9a1220053"
"Worksheets Componentable Linking (Derived)","87cd76ca568510002e690f8e73e7001b"
"Worksheets Componentable","87cd76ca5685100041d8f4ac5f2800b2"
"COD Disbursement Status Data Load","4c1b6e03f26f10001c51ff38146418b6"
"COD Origination Status Data Load","4c1b6e03f26f10001c96db186aef18ba"
"Anticipated Payment Display Condition","4c1b6e03f26f10001cc5fb8abd9e18c0"
"Disbursement Schedule Disbursement Rule","4c1b6e03f26f10001cda71c1196e18c3"
"Financial Aid Packaging Method","4c1b6e03f26f10001cf41e46989618c7"
"ISIR Review Status","4c1b6e03f26f10001d02eee10de818ca"
"ISIR Tax Return Status","4c1b6e03f26f10001d08ac64967218cd"
"Financial Aid Academic Year Type","4c1b6e03f26f10001d2c49a5128418d0"
"Pell Grant Formula","4c1b6e03f26f10001d3e2ed4c70e18d4"
"Student Equivalence EFC Duration in Months","4c1b6e03f26f10001d4ae22c0a4e18d7"
"Ability to Benefit Test Code","4c1b6e03f26f10001d4fefe98a2818da"
"Ability to Benefit Test Administrator Code","4c1b6e03f26f10001d5452e3fb2618dd"
"Student Federal Aid Eligibility Code","4c1b6e03f26f10001d62a516f12e18e0"
"Satisfactory Academic Progress Status","4c1b6e03f26f10001d798fbfdd0118e3"
"Anticipated Payment Display Date","4c1b6e03f26f10001d8d1ce4735418e7"
"ISIR Comment Code","f37194eb14eb10000ae7d5c56ae51870"
"ISIR Degree or Certificate","f37194eb14eb10000af42fc392681873"
"Expected Family Contribution Status","f37194eb14eb10000afd322b60271876"
"Loan Fee Type","f37194eb14eb10000b0f1ba4d0e01879"
"ISIR Drug Conviction Affecting Eligibility","f37194eb14eb10000b1b9860cc6b187d"
"ISIR Transaction Status","f37194eb14eb10000b21261158321880"
"Request Resolution (All)","17838c725c751000172866882cdf0052"
"Bank Fee Service Contract","7a138f5732c210001c596e9f8b2a11eb"
"Student Residency Event","4b306ddef57f10001b5b116fd49618b6"
"Career Interest Event","84a5da91a82210001967a7923fda000c"
"Bank Account Transfer for Settlement Event","6a51063f9380100032babd45aad4000c"
"Burrito Franchise Stores Wats","a9dae26884c21000182b95e2fc22125e"
"Supplier Classification Field Interface","412d4145790710000fa7aea0c0e90024"
"DI Worker with Events","a7c14a6d23e3100010aafa318534124e"
"DI Events for Worker","f18e0ef1c3be10000e066cf3d1b9006d"
"Reply","bf6679a5692910002cce8dfb01d70237"
"Reply Parameter (All)","bf6679a5692910002cfaf0b2c1c30241"
"Employee Probation Period Event Initiation Type","49db6ceabeab100011d2ff627bb60153"
"Processing Status","ef28744a4b7e1000162b832ff5e00018"
"Payroll Proration Event Type","8bebee6873e810000cdb455b739d000b"
"Custom Object User Defined Validation","35c90babc34d1000505982db4ffe0016"
"Severity","615a123d77af100019cd3f9a0079000a"
"Tax Recoverability","e4f4c3acbdc510001322f15564b90026"
"Bank Account Transfer for Settlement Intercompany Event","69051bbf320410001aac607b366c002d"
"Bank Statement Balance(All)","d8512f169e5e10001d70d78e25b70015"
"Compensation Review Debug Pool and Spend Derived","e9ac8a651173100007bdb306a0e8005a"
"Secure Credit Card Outbound Event Service Configuration","9893d98c6737100066847d259c0900e9"
"Movie Showtime","f468a98eafb6100013009b22601101cd"
"Benchmark Component","eb7e061d1e131000076f5932403e0038"
"Benchmark Category","745b0c4c336f10001c866dde8db9003f"
"Benchmark Subcategory","745b0c4c336f10001ca50e0bfa950045"
"Benchmark Type","745b0c4c336f10001cbef9262d8c004b"
"Benchmark Dimension","745b0c4c336f10001cfa181a98750053"
"Debit/Credit Type","62b6ddd5bcd110001a989415516b0076"
"Custom Decimal","9b0ed2dfc04310005b19be84b72d00bc"
"Custom Integer","9b0ed2dfc04310007c922034df7801d7"
"Custom Paragraph Text","9b0ed2dfc04310007d37193f87bb01e8"
"Custom Text","9b0ed2dfc04310007dbccf18493a01f6"
"Custom Field Type Enum","9b0ed2dfc0431000a371958adcd50266"
"File","636a5ceb95be100006fed0e4a18d000e"
"Position Status","c65e7b999c9710001029c972e9d3000e"
"Period Close Activity Group (Tenanted)","0841b651c2ae100007b35e07f654001d"
"Inventory Label Event","7519a2fe8f1f100007c1474894570017"
"Revaluation Group or Revaluation Rule","fa4cc0f5904210000ded648e70a9001c"
"Interview","69e6a8e2d370100008c31a96128b0036"
"Benchmark Period","8106ce63472110015a9342399d8b0027"
"Size","0b9d80156b7110000bb8edc5823e002d"
"Workday Tenure","0b9d80156b7110000bdd3355af010032"
"Employee Probation Period Reason","d5b4bb206d911000375901e16a4b0013"
"Plan Dimension","e14e197a84b010008425ab81413c0058"
"Allowed File Extension","654dec6bc7d010000ce69ddecef71243"
"Custom Business Process Event","273166925b5f100002c3d535cb460010"
"On Leave Status Visibility Type","c8d0a09db57d100003a6d7f11e58000f"
"Absence Case Group","c8d0a09db57d100003b45be475b50012"
"Absence Case Outcome","c8d0a09db57d100003bf46843ad60015"
"Working Time Unit","ec293132d903100005b906f1c082000e"
"OMS Test Data Protocol Mixed","d6a9af23da4410000f95d4f8419a001f"
"Bank Statement Line(All)","3051d48e116510000615ac1dd062000d"
"Bank Statement Worktag Mapping Override","0aa9903b8b1010002d35b9f47a0c00d5"
"Student Application Original","6e41ea4a7766100015eceb5323ee0074"
"Journal Sequencing Group","f8fedabc9d9e10000aad598e43d7000f"
"Student Program of Study Record Status","7a5d1504e1a410000d7c939d2e4f1269"
"Student Record Status","7a5d1504e1a410000e0d4f7dd180126b"
"Transcript Order Status","7a5d1504e1a410000e10e3c16506126d"
"Transcript Delivery Type","7a5d1504e1a410000e1ea111e100126f"
"Student Academic Standing Assessment","7a5d1504e1a410000e24aa5feeb61271"
"Student Accomplishment Type","7a5d1504e1a410000e2d90cb94e21273"
